Datetime,Open,High,Low,Close,Adj Close,Volume
2026-08-03 09:30:00-04:00,417.3500061035156,420.0,411.2300109863281,416.1065979003906,416.1065979003906,37967
2026-08-03 09:35:00-04:00,416.635009765625,427.5849914550781,416.635009765625,426.05999755859375,426.05999755859375,6319
2026-08-03 09:40:00-04:00,424.5,425.8200073242188,419.5849914550781,421.7850036621094,421.7850036621094,11749
2026-08-03 09:45:00-04:00,421.760009765625,423.0549926757813,417.8550109863281,422.7250061035156,422.7250061035156,34816
2026-08-03 09:50:00-04:00,421.8599853515625,422.739990234375,420.4700012207031,421.7999877929688,421.7999877929688,10709
2026-08-03 09:55:00-04:00,422.3999938964844,430.4100036621094,421.7999877929688,428.2099914550781,428.2099914550781,39034
2026-08-03 10:00:00-04:00,430.6199951171875,433.2300109863281,428.3399963378906,428.8550109863281,428.8550109863281,8908
2026-08-03 10:05:00-04:00,428.8550109863281,434.260009765625,428.8550109863281,433.7200012207031,433.7200012207031,5097
2026-08-03 10:10:00-04:00,433.0,438.5299072265625,433.0,435.2000122070313,435.2000122070313,4286
2026-08-03 10:15:00-04:00,434.1000061035156,438.0299987792969,433.8999938964844,436.3900146484375,436.3900146484375,6599
2026-08-03 10:20:00-04:00,435.8299865722656,438.9299926757813,435.2099914550781,438.7699890136719,438.7699890136719,16865
2026-08-03 10:25:00-04:00,438.364990234375,442.1900024414063,438.1900024414063,442.0874938964844,442.0874938964844,8654
2026-08-03 10:30:00-04:00,442.05999755859375,444.9700012207031,442.05999755859375,443.9500122070313,443.9500122070313,9491
2026-08-03 10:35:00-04:00,443.9599914550781,445.5700073242188,443.1000061035156,444.3349914550781,444.3349914550781,5627
2026-08-03 10:40:00-04:00,444.4200134277344,446.6799926757813,443.989990234375,443.989990234375,443.989990234375,4272
2026-08-03 10:45:00-04:00,443.989990234375,446.75,442.6950073242188,446.489990234375,446.489990234375,3460
2026-08-03 10:50:00-04:00,447.9898986816406,450.0400085449219,447.760009765625,449.6700134277344,449.6700134277344,4866
