Datetime,Open,High,Low,Close,Adj Close,Volume
2026-08-03 09:30:00-04:00,108.08000183105467,108.20999908447266,107.4800033569336,107.4800033569336,107.4800033569336,15199.0
2026-08-03 09:35:00-04:00,107.4000015258789,107.8499984741211,107.4000015258789,107.8499984741211,107.8499984741211,2681.0
2026-08-03 09:40:00-04:00,108.7227020263672,108.75,108.28500366210938,108.62000274658205,108.62000274658205,19074.0
2026-08-03 09:45:00-04:00,108.55370330810548,108.98500061035156,108.55370330810548,108.68499755859376,108.68499755859376,7137.0
2026-08-03 09:50:00-04:00,108.66999816894533,108.76000213623048,108.13999938964844,108.13999938964844,108.13999938964844,5362.0
2026-08-03 09:55:00-04:00,108.0,108.13999938964844,107.97000122070312,108.07250213623048,108.07250213623048,3640.0
2026-08-03 10:00:00-04:00,108.4000015258789,108.4000015258789,108.24500274658205,108.24500274658205,108.24500274658205,1564.0
2026-08-03 10:05:00-04:00,108.41999816894533,108.57990264892578,108.23999786376952,108.23999786376952,108.23999786376952,3962.0
2026-08-03 10:10:00-04:00,108.48999786376952,108.54000091552734,108.2300033569336,108.33999633789062,108.33999633789062,2851.0
2026-08-03 10:15:00-04:00,108.20500183105467,108.20500183105467,108.0000991821289,108.0199966430664,108.0199966430664,3900.0
2026-08-03 10:20:00-04:00,108.0824966430664,108.12000274658205,107.93000030517578,108.12000274658205,108.12000274658205,726.0
2026-08-03 10:25:00-04:00,107.88500213623048,108.0749969482422,107.88500213623048,108.0749969482422,108.0749969482422,1337.0
2026-08-03 10:30:00-04:00,108.19000244140624,108.31900024414062,107.9499969482422,107.9499969482422,107.9499969482422,3279.0
2026-08-03 10:35:00-04:00,108.20999908447266,108.4480972290039,108.08499908447266,108.4480972290039,108.4480972290039,2269.0
2026-08-03 10:40:00-04:00,108.3550033569336,108.54000091552734,108.3550033569336,108.54000091552734,108.54000091552734,7730.0
2026-08-03 10:45:00-04:00,108.33999633789062,108.33999633789062,108.2699966430664,108.3000030517578,108.3000030517578,2769.0
2026-08-03 10:50:00-04:00,108.3000030517578,108.5,108.3000030517578,108.4000015258789,108.4000015258789,4242.0
2026-08-03 10:55:00-04:00,108.5,108.69740295410156,108.45259857177734,108.57250213623048,108.57250213623048,3651.0
2026-08-03 11:00:00-04:00,108.54000091552734,108.7781982421875,108.54000091552734,108.55999755859376,108.55999755859376,3466.0
2026-08-03 11:05:00-04:00,108.58999633789062,108.61499786376952,108.58999633789062,108.6050033569336,108.6050033569336,845.0
2026-08-03 11:10:00-04:00,108.83000183105467,108.87999725341795,108.72000122070312,108.84500122070312,108.84500122070312,4733.0
2026-08-03 11:15:00-04:00,108.9000015258789,109.13999938964844,108.87999725341795,109.10929870605467,109.10929870605467,15128.0
2026-08-03 11:20:00-04:00,109.08499908447266,109.08499908447266,108.9499969482422,108.9749984741211,108.9749984741211,7797.0
2026-08-03 11:25:00-04:00,109.0093002319336,109.13999938964844,108.95500183105467,109.06999969482422,109.06999969482422,7854.0
2026-08-03 11:30:00-04:00,109.02999877929688,109.06990051269533,108.875,108.9749984741211,108.9749984741211,2649.0
2026-08-03 11:35:00-04:00,108.9749984741211,108.98999786376952,108.9000015258789,108.9000015258789,108.9000015258789,1166.0
2026-08-03 11:40:00-04:00,108.95500183105467,108.95500183105467,108.87999725341795,108.87999725341795,108.87999725341795,643.0
2026-08-03 11:45:00-04:00,108.83999633789062,108.83999633789062,108.69000244140624,108.69000244140624,108.69000244140624,1612.0
2026-08-03 11:50:00-04:00,108.83999633789062,108.97000122070312,108.83999633789062,108.97000122070312,108.97000122070312,1496.0
2026-08-03 11:55:00-04:00,108.99500274658205,109.08000183105467,108.99259948730467,109.05999755859376,109.05999755859376,4715.0
